lp,src,mt,ref,score,raw,annotators,domain,year,l1,l2
en-cs,Its banishment would be poetic justice for his Taliban-like destruction of so many of England's cultural and religious artefacts carried out by his fanatical Puritan followers.,"Jeho vyhnanství by byla poetická spravedlnost pro jeho zničení, podobné mnoha kulturním a náboženským artefaktům Anglie, které provádějí jeho fanatičtí puritánští stoupenci.","Jeho odsunutí by bylo poetickou odplatou za všechno to talibánské ničení tolika anglických kulturních a náboženských artefaktů, kterého se dopouštěli jeho fanatičtí puritánští následovníci.",-1.57037761631397,32.25,4,news,2019,en,cs
en-cs,Meghan Markle is determined to 'fulfil her heart's desires' and not let her own needs 'fade away' now she's a member of the Royal Family - and wants to be a role model for young boys as well as girls.,Meghan Markle je odhodlaná ′′ naplnit přání svého srdce ′′ a nenechat své vlastní potřeby ′′ zmizet ′′ nyní je členkou Královské rodiny - a chce být vzorem pro mladé chlapce i dívky.,"Meghan Markleová je odhodlána „jít za hlasem svého srdce“ a nenechat „vymizet“ svůj vlastní život, i když je nyní členkou královské rodiny – a chce být vzorem pro mladé chlapce i dívky.",0.181978504746168,75.0,4,news,2020,en,cs
en-cs,"""I mean, I guess if you could tell me, I would appreciate it,"" she told reporters. ""I mean, I have always been an Avenger in my heart. Maybe I'm super strong. I don't know.""","„Myslím, že kdybyste mi to mohla říct, ocenila bych to,“ řekla novinářům. „Vždycky jsem byl ve svém srdci Avenger. Možná jsem super silný. Já nevím.“","„Myslím, že kdyby mi to řekli, ocenila bych to,“ řekla novinářům. „Myslím tím, že jsem vždycky byla Avengerem ve svém srdci. Možná jsem super silná. Nevím.“",-0.18025042262167,68.5,4,news,2020,en,cs
en-cs,"Apparently he thinks the calendar is, too.",Podle všeho si myslí i kalendář.,"Evidentně se domnívá, že kalendář také.",0.0294619924072709,51.1428571428571,14,news,2017,en,cs
en-cs,Meghan to 'fulfil her heart's desires' and refuses let own needs 'fade away' amid her royal duties,Meghan „plní své srdeční touhy“ a odmítne nechat vlastní potřeby „vypadnout“ uprostřed svých královských povinností,Meghan „se řídí hlasem svého srdce“ a odmítá se „vzdát vlastního života“ kvůli svým královským povinnostem,-0.411412931426569,75.75,4,news,2020,en,cs
en-cs,"This seems to confirm the rule of thumb that traders should not bet against the interests of central banks, which have so far always achieved what they set out to do.","Zdá se, že to potvrzuje pravidlo palců, že obchodníci by neměli sázet proti zájmům centrálních bank, které tak daleko dosáhly, co se jim podařilo udělat.","Znovu se tak potvrzuje železné pravidlo, že by obchodníci dlouhodobě nikdy neměli jít proti zájmu centrálních bank, které nakonec zatím vždy dosáhly svého.",-0.378722348741688,38.9166666666667,12,news,2017,en,cs
en-cs,"At the start of the campaign, Cooper and captain Lastimosa crash on an alien planet Typhon, which is inhabited by enemy troops.","Na začátku kampaně, Coopera a kapitánovu havarování, havarovali na mimozemské planetě Typhon, který je obydlený nepřátelskými vojáky.","Cooper na začátku kampaně společně s kapitánem Lastimosou ztroskotá na mimozemské planetě Typhon, kterou obývají nepřátelští vojáci.",-0.837368155190483,30.0,4,news,2017,en,cs
en-cs,"Meanwhile, Trump lawyer Jay Sekulow downplayed the importance of the record-keeping details.",Trumpův právník Jay Sekulow mezitím význam záznamů bagatelizoval.,Mezitím Trumpův advokát Jay Sekulow bagatelizoval důležitost podrobného vedení záznamů.,0.767172945577842,99.0,6,news,2020,en,cs
en-cs,"President Donald Trump slammed Iran's alleged role in the attacks on Saudi oil facilities, telling world leaders at the U.N. General Assembly on Tuesday that they should pressure Tehran into diplomatic talks.","Prezident Donald Trump udeřil údajnou íránskou roli v útocích na saúdská ropná zařízení a v úterý řekl světovým lídrům na Valném shromáždění OSN, že by měli tlačit Teherán k diplomatickým rozhovorům.","Prezident Donald Trump ostře zkritizoval Írán za údajnou roli v útocích na saúdská ropná zařízení a řekl světovým vůdcům na Valném shromáždění OSN v úterý, že by měli tlačit Teherán do diplomatických rozhovorů.",0.112239687769427,82.0,4,news,2020,en,cs
en-cs,"""The relentless search for better answers continues to be at the core of everything we do,"" Google writes on its Our Story page. ""Today, with more than 60,000 employees in 50 different countries, Google makes hundreds of products used by billions of people across the globe, from YouTube and Android to Smartbox and, of course, Google Search. Although we've ditched the Lego servers and added just a few more company dogs, our passion for building technology for everyone has stayed with us - from the dorm room, to the garage, and to this very day.","„Neúprosné hledání lepších odpovědí je nadále jádrem všeho, co děláme,“ píše Google na své stránce Náš příběh. „Dnes, s více než 60 tisíci zaměstnanci v 50 různých zemích, vyrábí Google stovky produktů, které používají miliardy lidí po celém světě, od YouTube a Androidu po Smartbox a samozřejmě Google Search. I když jsme se vykašlali na Lego servery a přidali jen pár dalších firemních psů, naše vášeň pro stavění technologií pro všechny nám zůstala – od pokoje na koleji, přes garáž až dodnes.","„Neustálé vyhledávání lepších odpovědí je i nadále jádrem veškeré naší činnosti,“ napsal Google na své stránce Our Story. „Dnes, s více než 60 000 zaměstnanci v 50 různých zemích, Google vytváří stovky produktů, které používají miliardy lidí po celém světě, od YouTube a Android po Smartbox a samozřejmě Google Search. Přestože jsme se zbavili prvotního serveru postaveného z lega a přidali jen několik firemních psů, naše vášeň pro budování technologií pro všechny nám zůstala – od kolejní místnosti přes prostory garáže až dodnes.",-0.324764647242905,73.75,4,news,2020,en,cs
en-cs,"""They are constantly berating their father for allowing it to happen and Beatrice in particular has been imploring Prince Andrew to see that their mother is not treated as an outcast.""","„Neustále spílají svému otci, že to dovolil, a Beatrice zejména prosí prince Andrewa, aby dohlédl na to, aby s jejich matkou nebylo zacházeno jako s vyvrhelem.“","„Neustále spílají otci, že dovolil, aby k tomu docházelo, a zejména Beatrice zapřísahala prince Andrewa, aby s jejich matkou nebylo zacházeno jako s vyhnancem.“",0.452331188990035,60.75,4,news,2020,en,cs
en-cs,"Mr. Poroshenko's eagerness to win over Mr. Trump and his growing fears that political rivals would thwart his re-election opened the way for Mr. Giuliani to press Ukraine's prosecutor general, Yuri Lutsenko, who has since been fired, to help Mr. Trump's own re-election by investigating Joe Biden and his son.","Porošenkova dychtivost vyhrát nad Trumpem a jeho rostoucí obavy, že političtí rivalové zmaří jeho znovuzvolení, otevřely cestu k tomu, aby giuliani tlačil na ukrajinského generálního prokurátora Jurije Lutsenka, který byl od té doby propuštěn, aby pomohl trumpovu znovuzvolení vyšetřováním Joe Bidena a jeho syna.","Dychtivost Porošenka zvítězit nad Trumpem a jeho narůstající obavy, že by političtí soupeři mohli zmařit jeho znovuzvolení prezidentem, otevřeli cestu Giulianimu, který naléhá na ukrajinského generálního prokurátora Jurije Lucenka, který byl poté propuštěn, aby pomohl Trumpovi dosáhnout jeho vlastního znovuzvolení prostřednictvím vyšetřování Joe Bidena a jeho syna.",0.172874249921951,76.75,4,news,2020,en,cs
en-cs,"The band left the stage, originally suggesting they would try to work out the rest of the set without Roger.","Kapela odešla z pódia a původně navrhovala, že se pokusí zbytek setu zvládnout bez Rogera.","Kapela opustila pódium a původně uvažovala, že by se pokusila dohrát zbytek koncertu bez Rogera.",0.828925435628035,86.3333333333333,6,news,2020,en,cs
en-cs,"Children around the world launched another wave of school strikes demanding action on climate change Friday, in their first major action since the issue topped world leader's agenda at the United Nations this week.","Děti po celém světě zahájily v pátek další vlnu školních stávek požadujících opatření proti klimatickým změnám, což je jejich první velká akce od chvíle, kdy se toto téma tento týden dostalo na první místo agendy světového lídra v Organizaci spojených národů.","Děti po celém světě v pátek zahájily další vlnu školních stávek v souvislosti s požadavkem na přijetí opatření proti změnám klimatu, jde o jejich první velký počin, protože tento problém byl hlavním bodem programu na zasedání OSN tento týden.",0.860371979245246,88.6666666666667,6,news,2020,en,cs
en-cs,The Duchess of Sussex appeared in archive Suits footage during the finale's montage.,Vévodkyně ze Sussexu se objevila v archivních záběrech během závěrečné montáže.,Vévodkyně ze Sussexu se objevila v záběrech Kravaťáků během finálního sestřihu.,0.177073313110234,92.0,4,news,2020,en,cs
en-cs,The dog was brought to a local animal shelter and his rescuer has since been hailed as a hero.,Pes byl převezen do místního útulku pro zvířata a jeho zachránce je od té doby oslavován jako hrdina.,Pes byl odveden do místního útulku pro zvířata a jeho zachránce je od té doby považován za hrdinu.,0.886391318229522,96.75,4,news,2020,en,cs
en-cs,"The motorway operators know that it is there illegally, but claim there is nothing they can do about it.","Provozovatelé dálnic vědí, že tam je nelegálně, ale tvrdí, že s tím nic nenadělají.","Správci dálnic vědí, že tam stojí načerno, ale tvrdí, že s tím nic nezmůžou.",1.08718293202441,85.5,16,news,2017,en,cs
en-cs,"""Now that we already did it, I will tell you,"" Korsh replied.","""Teď, když už jsme to udělali, řeknu vám to,"" odpověděl Korsh.","„Teď, když k tomu došlo, vám to povím,“ odpověděl Korsh.",0.687571423921375,97.0,4,news,2020,en,cs
en-cs,Antonio Brown says he's not quite ready for retirement,"Antonio Brown říká, že není úplně připravený na důchod","Antonio Brown říká, že není připravený na odchod do penze",0.948232170850852,88.5,4,news,2020,en,cs
en-cs,"She is a supermodel, in the purest sense of the word.","Je supermodelkou, v tom pravém smyslu slova.",Je to supermodelka v pravém slova smyslu.,1.37367047513678,94.75,16,news,2017,en,cs
en-cs,"As never before or since, home economists - among them Louise Stanley, chief of the federal Bureau of Home Economics from 1923 to 1943 - drove the country's eating habits.","Jako nikdy předtím, nebo od té doby, domácí ekonomové - mezi nimi Louise Stanleyovou, hlavní šéf federálního úřadu ekonomie z roku 1923 až 1943 - dohnal potraviny v zemi.","Tak, jako nikdy předtím a nikdy potom, domácí ekonomové - mezi nimi Louise Stanley, šér federálního úřadu pro domácí ekonomiku v letech 1923 až 1943 - řídili stravovací návyky země.",-0.6423659757421,31.5714285714286,7,news,2017,en,cs
